generation,iteration,region,window_coords,snp_count,T2D,T1D_p1,T1D_p2,new_term_p1,new_term_p2,T2D_diff
7000,62,foreground,1 1000001-1500000,297,112.80123009034673,10.611039302426661,6.235228547001498,102.19019078792007,106.56600154334524,110.61332471263415
7000,65,background,1 1-500000,252,212.08920095068675,17.156961123126052,35.884534388524344,194.9322398275607,176.2046665621624,221.4529875833859
7000,65,background,1 500001-1000000,302,187.25349914551202,31.49650086696556,39.46817404900162,155.75699827854646,147.7853250965104,191.23933573653005
7000,65,foreground,1 1000001-1500000,294,211.60133387662222,9.82007120344474,37.462038547790144,201.78126267317748,174.13929532883208,225.42231754879492
7000,91,background,1 1-500000,264,135.72932947617414,19.83594611449098,22.28366060814733,115.89338336168316,113.44566886802681,136.95318672300232
7000,91,background,1 500001-1000000,277,inf,4.680899133666571,3.8676958339672183,inf,inf,inf
7000,91,foreground,1 1000001-1500000,323,223.41341642384987,37.40454616953457,19.30792082150606,186.0088702543153,204.1054956023438,214.3651037498356
7000,53,background,1 1-500000,279,207.85760683730155,13.726830032709358,18.96561437696687,194.1307768045922,188.89199246033468,210.4769990094303
7000,53,background,1 500001-1000000,291,81.66646653514499,9.024251520569123,8.192899612653946,72.64221501457587,73.47356692249105,81.2507905811874
7000,53,foreground,1 1000001-1500000,285,171.20848801660213,2.4288598911246027,34.678001961451514,168.77962812547753,136.53048605515062,187.3330590517656
7000,98,background,1 1-500000,286,143.16484034946825,9.534980992655619,19.087002393072908,133.62985935681263,124.07783795639534,147.9408510496769
7000,98,background,1 500001-1000000,394,272.685192583916,32.80121602640338,32.8195223351604,239.8839765575126,239.86567024875558,272.6943457382945
7000,98,foreground,1 1000001-1500000,304,177.21435885524488,4.465263790936888,46.87478671047313,172.749095064308,130.33957214477175,198.419120315013
7000,54,background,1 1-500000,295,105.56128493069127,11.907959075677809,8.488576594868391,93.65332585501346,97.07270833582288,103.85159369028656
7000,54,background,1 500001-1000000,320,170.40195178685326,31.274527007066354,35.45983736924404,139.1274247797869,134.94211441760922,172.4946069679421
7000,54,foreground,1 1000001-1500000,269,87.19490815486279,7.106947144357832,6.52600584780248,80.08796101050496,80.6689023070603,86.90443750658511
7000,37,background,1 1-500000,293,207.4409655755644,56.104379820758595,44.74993943953473,151.3365857548058,162.69102613602968,201.76374538495247
7000,37,background,1 500001-1000000,271,135.79207482001516,16.839009233828392,33.78811054210041,118.95306558618677,102.00396427791475,144.26662547415117
7000,37,foreground,1 1000001-1500000,304,245.31505963444715,30.513034750393672,21.148101099639007,214.80202488405348,224.16695853480815,240.63259280906982
7000,30,background,1 1-500000,323,177.7831715925081,1.1636341158186951,9.9368654421055,176.6195374766894,167.8463061504026,182.1697872556515
7000,30,background,1 500001-1000000,307,120.9259972785901,12.938628040682943,17.01703133172964,107.98736923790716,103.90896594686046,122.96519892411345
7000,30,foreground,1 1000001-1500000,373,341.4402102435365,42.50398492773866,76.51951631706538,298.93622531579786,264.92069392647113,358.4479759381999
7000,39,background,1 1-500000,392,228.1041782102502,17.118072704383167,15.271663550522135,210.98610550586704,212.83251465972808,227.1809736333197
7000,39,background,1 500001-1000000,277,112.4365566469969,5.127351250113406,6.438895576497089,107.3092053968835,105.99766107049982,113.09232881018875
7000,39,foreground,1 1000001-1500000,375,237.92565400008152,22.05419511677951,9.58877284016512,215.871458883302,228.3368811599164,231.69294286177433
7000,55,background,1 1-500000,303,110.10208818661204,9.561253978392415,8.306421530827492,100.54083420821962,101.79566665578454,109.47467196282958
7000,55,background,1 500001-1000000,323,191.82984442309044,4.998587509726576,19.96672078105985,186.83125691336386,171.8631236420306,199.31391105875707
7000,55,foreground,1 1000001-1500000,362,184.43255498252302,9.436573368426252,14.863128956953915,174.99598161409676,169.5694260255691,187.14583277678685
7000,52,background,1 1-500000,269,247.21962287847282,19.563767830067718,107.22408886672588,227.6558550484051,139.99553401174694,291.0497833968019
